camp_code,majr_code_1,completed,grantpct,transfer,gpa_final,gpa_first_term,gpa_first_year,cityapp,statapp,natnapp,hscity,hsstate,hsnatn,hsgpa,minor,maj2,ethnicity,act_composite,sat_total
"2","UND","matched (3)",82,0,3.387255,3.666667,3.375,"Los Angeles","CA","","Owing Mills","MD","","93",0,0,"8. White",,1040
"1","JST","matched (3)",0,0,3.764151,3.333333,3.495496,"New York","NY","","New York","NY","","87.44",0,0,"8. White",,1230
"2","UND","matched (3)",0,0,3.77305,3.770833,3.761905,"Staten Island","NY","","Elizabeth","NJ","","93.17",0,0,"8. White",,1210
"1","BUS","matched (3)",15,0,3.140171,3.738095,3.591398,"Bergenfield","NJ","","Paramus","NJ","","88.12",0,0,"8. White",,1360
"2","BUS","matched (3)",0,0,3.41896,3.333333,3.343137,"Monsey","NY","","Paramus","NJ","","83.81",0,0,"8. White",22,
"2","UND","matched (3)",0,0,3.615819,3.25,3.208333,"Piedmont","CA","","Oakland","CA","","83",0,0,"8. White",,970
"1","UND","master only (1)",0,0,3.301075,3.119048,3.301075,"Forest Hills","NY","","Uniondale","NY","","81.56",0,0,"8. White",,980
"2","UND","matched (3)",100,0,3.837838,3.842105,3.783784,"Holliswood","NY","","New York","NY","","92.99",0,0,"8. White",,1190
"1","BUS","matched (3)",0,0,3.811594,3.885714,3.914286,"Oakhurst","NJ","","Ocean","NJ","","94.66",0,0,"8. White",,1220
"1","UND","master only (1)",28,"master only (1)",3.179487,3.102564,3.102564,"238 Glencoe St.","CO","","Denver","CO","","82",0,0,"8. White",19,
"2","UND","matched (3)",55,0,3.585242,2.8,3.178571,"Brooklyn","NY","","Foreign City","","Unknown Nation","80.33",0,0,"8. White",,
"2","POL","matched (3)",82,"master only (1)",3.391304,2.6875,3.171429,"West Hempstead","NY","","Hewlett Bay Park","NY","","83.70",0,0,"8. White",,1070
"1","UND","matched (3)",56,0,3.672515,3.733333,3.666667,"Los Angeles","CA","","Los Angeles","CA","","90",0,0,"8. White",,1320
"2","UND","master only (1)",0,0,2.039216,2.54902,2.039216,"Seattle","WA","","Mercer Island","WA","","89.00",0,0,"8. White",,1110
"1","BUS","matched (3)",0,"master only (1)",3.637037,3.25,3.25,"Highland Park","NJ","","Elizabeth","NJ","","91.84",0,0,"8. White",,1150
"1","MAT","matched (3)",100,0,3.744,4,3.810699,"Teaneck","NJ","","Teaneck","NJ","","94.80",0,1,"8. White",,1560
"1","MAT","matched (3)",100,0,3.869565,3.714286,3.806452,"Woodmere","NY","","Woodmere","NY","","95.20",0,0,"8. White",33,
"2","BIO","matched (3)",82,0,3.71134,3.77193,3.714286,"North Miami Beach","FL","","Boca Raton","FL","","96",0,0,"8. White",28,
"1","PRE","master only (1)",50,0,3.422222,3.479167,3.479167,"El Paso","TX","","San Diego","CA","","93",1,0,"8. White",30,
"1","JST","matched (3)",0,0,3.737864,4,3.784314,"New York","NY","","New York","NY","","89.46",0,0,"8. White",,1110
"1","BUS","matched (3)",0,0,2.696667,2.846154,2.794872,"Brokline","MA","","Brookline","MA","","80",0,0,"8. White",,1110
"2","JED","matched (3)",0,0,3.210356,3.235294,2.979798,"Cherry Hill","NJ","","Philadelphia","PA","","88",0,0,"8. White",,1100
"1","UND","matched (3)",100,0,3.973451,4,3.966667,"Suffern","NY","","New York","NY","","93.26",0,0,"8. White",,1440
"1","BUS","master only (1)",42,"master only (1)",2.416667,2.416667,2.416667,"Berlin","CT","","Berlin","CT","","95.14",0,0,"8. White",,1260
"2","PSY","matched (3)",0,0,3.629283,3.479167,3.431373,"Saint Louis","MO","","St. Louis","MO","","92",0,0,"8. White",28,
"1","COM","matched (3)",42,0,3.629944,3.466667,3.547619,"East Brunswick","NJ","","Jamesburg","NJ","","94.7",0,0,"8. White",,1530
"2","BIO","matched (3)",88,0,3.944444,4,4,"Brooklyn","NY","","","","","97.09",0,0,"8. White",,1490
"1","BUS","matched (3)",100,0,3.939086,4,4,"Woodmere","NY","","Hewlett","NY","","98.00",0,0,"8. White",,1530
"1","BUS","matched (3)",42,0,3.684211,3.933333,3.814815,"Beverly Hills","CA","","Los Angeles","CA","","94",0,0,"8. White",,1230
"1","PSY","matched (3)",79,0,3.690972,3.166667,3.666667,"Teaneck","NJ","","Paramus","NJ","","89.51",0,0,"8. White",23,
"2","UND","master only (1)",0,0,2.574713,2.777778,2.777778,"Teaneck","NY","","Paramus","NJ","","82.49",0,0,"8. White",,870
"1","JST","matched (3)",88,0,2.921638,2.377778,2.876543,"Brooklyn","NY","","New York","NY","","87.35",0,0,"9. Two or more races",,1050
"2","BUS","matched (3)",0,"master only (1)",3.132686,3.133333,3.066667,"Brooklyn","NY","","Brooklyn","NY","","86",0,0,"8. White",,940
"1","UND","matched (3)",99,0,3.134921,3.142857,3.154762,"Cedarhurst","NY","","Woodmere","NY","","93.06",0,0,"8. White",,1220
"1","UND","matched (3)",99,"master only (1)",3.337719,3.466667,3.366667,"Hollywood","FL","","Miami Beach","FL","","89",0,0,"8. White",25,1080
"2","EDU","matched (3)",62,0,2.742029,2.979167,2.784314,"Great Neck","NY","","Uniondale","NY","","85.57",0,0,"8. White",,1050
"1","JST","master only (1)",82,0,3.458333,3.25,3.458333,"Wilkes-Barre","PA","","Kingston","PA","","87.00",0,0,"8. White",,1010
"1","POL","matched (3)",0,"master only (1)",3.727273,3.6,3.533333,"Bal Harbour","FL","","N. Miami Beach","FL","","88",0,0,"3. Hispanic",,1300
"1","BUS","matched (3)",56,0,3.967914,3.882353,3.941176,"Westhempstead","NY","","Lawrence","NY","","92.11",0,0,"8. White",,1330
"2","BIO","matched (3)",0,0,3.852632,4,3.923077,"Passaic","NJ","","Elizabeth","NJ","","91.66",0,0,"8. White",,1100
"1","UND","matched (3)",66,0,3.677249,3.529412,3.627451,"Brooklyn","NY","","Brooklyn","NY","","95.60",0,0,"8. White",26,1130
"1","0000","matched (3)",90,0,3.382824,3.12381,3.158974,"Riverdale","NY","","Riverdale","NY","","82",0,0,"8. White",,1330
"1","0000","matched (3)",86,0,3.517799,3.568627,3.578431,"Woodmere","NY","","Woodmere","NY","","97",0,0,"8. White",,1440
"1","JST","matched (3)",0,0,3.576087,4,3.580247,"Lawrence","NY","","New York","NY","","91.8",0,0,"8. White",,1380
"1","BUS","matched (3)",70,0,3.925926,4,3.925,"Sharon","MA","","Brookline","MA","","89.69",0,0,"8. White",32,1420
"1","UND","matched (3)",83,0,3.813084,4,4,"Newton","MA","","Brookline","MA","","81.92",0,0,"8. White",,1260
"2","SHA","master only (1)",47,0,3.5,3.466667,3.466667,"Hillside","NJ","","Elizabeth","NJ","","86.80",0,0,"8. White",23,
"2","BIO","master only (1)",99,"master only (1)",3.126582,3.285714,3.471264,"Lakewood","NJ","","","","","",1,0,"8. White",,
"2","BIO","matched (3)",83,0,3.330065,3.1875,3,"Evanston","IL","","Chicago","IL","","92",0,0,"8. White",21,
"2","0000","matched (3)",70,0,3.751366,3.333333,3.509804,"Los Angeles","CA","","Los Angeles","CA","","92",0,0,"8. White",,1320
"2","0000","matched (3)",0,0,3.082569,3.035088,2.936937,"Atlanta","GA","","Atlanta","GA","","90",0,0,"8. White",,1140
"2","UND","master only (1)",48,0,3.757576,3.733333,3.733333,"Brooklyn","NY","","Brooklyn","NY","","84.50",0,0,"8. White",,1040
"1","UND","matched (3)",21,0,3.846154,3.764706,3.882353,"West Hemptsead","NY","","Woodmere","NY","","92.27",0,0,"8. White",,1360
"2","UND","matched (3)",100,0,3.927273,4,3.95,"Silver Spring","MD","","Rockville","MD","","98",0,0,"8. White",,1180
"2","UND","matched (3)",0,0,3.29321,3.583333,3.583333,"Baltimore","MD","","Owing Mills","MD","","85",0,0,"8. White",,1060
"1","PRE","matched (3)",60,0,3.784946,3.666667,3.574879,"Mamaroneck","NY","","New York","NY","","83.00",0,0,"8. White",,1240
"1","PSY","matched (3)",42,0,3.805032,3.690476,3.690476,"West Hempstead","NY","","Uniondale","NY","","91.10",0,0,"8. White",29,1280
"2","BIO","master only (1)",94,0,3.615023,3.490196,3.481482,"Far Rockaway","NY","","Hewlett Bay Park","NY","","94.11",0,0,"8. White",,1410
"1","BIO","matched (3)",100,0,3.709273,3.809524,3.609195,"Great Neck","NY","","Great Neck","NY","","96.18",0,0,"8. White",,1430
"2","ACC","matched (3)",49,0,3.266667,3.75,3.75,"Toronto","ON","CANADA","Toronto","ON","","85.55",0,0,"8. White",,1070
"1","BUS","matched (3)",70,0,3.608248,3.533333,3.78125,"Thornhill","ON","CANADA","Downsview","ON","CANADA","80.17",0,0,"1. Non Resident Alien",23,
"2","EDU","master only (1)",48,0,3.636055,3.666667,3.69697,"Woodmere","NY","","Holliswood","NY","","86.27",0,0,"8. White",,1100
"2","PRE","matched (3)",66,0,3.021898,3.537037,3.111111,"Hempstead","NY","","Uniondale","NY","","91.12",0,0,"3. Hispanic",,1100
"2","SPAU","matched (3)",79,0,3.562691,3.520833,3.409524,"West Orange","NJ","","Paramus","NJ","","93.40",0,0,"8. White",24,
"2","SPAU","matched (3)",83,0,3.152455,2.4,2.591398,"Montreal","QC","CANADA","Cote St. Luc","QC","CANADA","78.68",0,0,"1. Non Resident Alien",,1180
"2","UND","matched (3)",33,0,2.992509,3,3,"Teaneck","NJ","","Teaneck","NJ","","84.40",0,0,"8. White",,1070
"2","ACC","matched (3)",90,0,3.649573,3.366667,3.481482,"Baltimore","MD","","Owing Mills","MD","","90",0,0,"8. White",,1210
"2","BUS","matched (3)",100,0,3.833333,3.933333,3.818182,"Los Angeles","CA","","Los Angeles","CA","","94",1,0,"8. White",,1350
"1","BUS","matched (3)",45,0,3.50896,3.4,3.4,"University Heights","OH","","Beachwood","OH","","89",0,0,"8. White",20,
"1","BUND","master only (1)",87,0,2.888889,2.916667,2.888889,"Fair Lawn","NJ","","New York","NY","","77.07",0,0,"8. White",,1270
"1","UND","master only (1)",28,0,0,0,0,"New York","NY","","New York","NY","","11-12 GRADE GPA       73",0,0,"8. White",,1290
"1","0000","matched (3)",99,0,3.808429,3.733333,3.84375,"Brooklyn","NY","","Brooklyn","NY","","96.25",0,0,"8. White",,1430
"2","BIO","master only (1)",28,0,3.568627,3.435897,3.568627,"Brighton","MA","","Brookline","MA","","90.03",0,0,"8. White",33,1450
"1","BUS","matched (3)",87,0,3.76282,3.619048,3.741935,"Woodmere","NY","","Woodmere","NY","","92.53",0,0,"8. White",,1240
"1","UND","matched (3)",56,0,3.484043,3.615385,3.357143,"Los Angeles","CA","","Los Angeles","CA","","88",0,0,"8. White",,1130
"2","ACC","matched (3)",77,0,3.360856,3.022222,3.107527,"Teaneck","NJ","","Paramus","NJ","","87.05",0,0,"8. White",22,
"2","BIO","matched (3)",46,0,3.59707,3.372549,3.423423,"Cedarhurst","NY","","Hewlett Bay Park","NY","","89.98",0,0,"8. White",27,1220
"2","0000","matched (3)",100,0,3.790909,3.866667,3.848485,"Brooklyn","NY","","Brooklyn","NY","","89.91",0,0,"8. White",,1220
"2","UND","matched (3)",25,0,3.585859,3.4,3.4,"Thornhill","ON","CANADA","MONTREAL","QC","CANADA","84",0,0,"8. White",,830
"1","UND","matched (3)",80,0,3.657408,3.555556,3.410256,"Philadelphia","PA","","Philadelphia","PA","","87",0,0,"8. White",,1370
"1","UND","matched (3)",34,0,3.435644,3.538461,3.538461,"Johannesburg","","SOUTH AFRICA","Foreign City","","Unknown Nation","66.14",0,0,"1. Non Resident Alien",,
"1","UND","matched (3)",42,"master only (1)",3.966102,4,3.966667,"Monsey","NY","","Monsey","NY","","92.22",0,0,"8. White",,1490
"2","JED","master only (1)",0,0,1.869565,2.666667,2.666667,"Ft Lauderdale","FL","","Boca Raton","FL","","80.44",0,0,"8. White",23,
"1","UND","matched (3)",92,0,2.893116,3.307692,3.188889,"Sharon","MA","","Brookline","MA","","85.29",0,0,"8. White",27,
"1","BIO","master only (1)",48,0,3.017544,3.194444,3.194444,"West Hempstead","NY","","Uniondale","NY","","",0,0,"8. White",,1130
"1","UND","matched (3)",82,0,3.163636,3.166667,3.551724,"Long Beach","NY","","Woodmere","NY","","86.41",0,0,"3. Hispanic",,1310
"1","UND","matched (3)",0,0,3.188552,2.75,2.91954,"Teaneck","NJ","","Paramus","NJ","","84.23",0,0,"8. White",,1210
"1","UND","matched (3)",100,0,3.718518,3.933333,3.875,"Skokie","IL","","Chicago","IL","","98",0,0,"8. White",31,1460
"2","BUS","matched (3)",90,0,3.625304,3.233333,3.350427,"Great Neck","NY","","Great Neck","NY","","90.03",0,0,"8. White",,1090
"1","PSY","matched (3)",38,0,3.690141,4,4,"Staten Island","NY","","Elizabeth","NJ","","90.87",0,0,"8. White",,990
"1","BUS","matched (3)",34,0,3.31746,2.333333,3.060606,"Beachwood","OH","","Beachwood","OH","","90",0,0,"8. White",23,
"2","BUS","matched (3)",0,0,3.5625,3.333333,3.333333,"Merion","PA","","Philadelphia","PA","","90",0,0,"8. White",,1030
"1","UND","master only (1)",14,0,3.472222,3.472222,3.472222,"Bruxelles","","BELGIUM","","","","",0,0,"1. Non Resident Alien",,
"2","0000","master only (1)",63,"master only (1)",2.9375,2.916667,2.777778,"Aventura","FL","","Miami Beach","FL","","81",0,0,"8. White",,1040
"2","UND","matched (3)",85,0,3.70068,3.733333,3.606061,"Chicago","IL","","Chicago","IL","","90",0,0,"8. White",33,
"1","BUS","matched (3)",100,0,3.93865,3.942029,3.94152,"Los Angeles","CA","","Los Angeles","CA","","95",0,0,"1. Non Resident Alien",,1440
"1","BUS","matched (3)",64,0,2.925734,2.333333,2.814815,"Teaneck","NJ","","Teaneck","NJ","","72.47",0,0,"8. White",,720
"1","BUS","matched (3)",93,0,3.378947,3.416667,3.62963,"Monsey","NY","","Paramus","NJ","","90.11",1,0,"8. White",,1240
"2","PSY","matched (3)",49,0,2.945736,2.75,2.444444,"Dallas","TX","","Dallas","TX","","84.64",0,0,"8. White",21,
"1","PSY","matched (3)",69,"master only (1)",3.758333,3.6,3.666667,"Great Neck","NY","","Great Neck","NY","","92.3",0,0,"8. White",,
"2","SHA","matched (3)",45,0,3.882184,3.9375,3.9375,"Brooklyn","NY","","Brooklyn","NY","","94",0,0,"8. White",30,1290
"1","BUS","master only (1)",22,"master only (1)",2,2,2,"Greenwood Village","CO","","Miami","FL","","89",0,0,"8. White",23,
"2","CHE","matched (3)",106,"master only (1)",3.878788,3.9,3.95,"Duesseldorf","","GERMANY","Foreign City","","Unknown Nation","90",0,0,"1. Non Resident Alien",32,1400
"1","0000","matched (3)",104,0,3.926316,4,4,"Woodmere","NY","","Hewlett","NY","","98",0,0,"8. White",,1530
"1","BUS","matched (3)",30,"master only (1)",3.116667,3,3.020833,"Panama","","PANAMA","Panama City","","PANAMA","87.8",0,0,"8. White",,1030
"1","UND","matched (3)",42,0,3.614035,3.690476,3.644444,"Elizabeth","NJ","","Elizabeth","NJ","","99",0,0,"8. White",29,1280
"2","UND","matched (3)",90,0,3.294498,2.866667,2.969697,"Fair Lawn","NJ","","Teaneck","NJ","","",0,0,"8. White",24,
"2","UND","matched (3)",87,"master only (1)",2.670176,3,2.925926,"Skokie","IL","","Chicago","IL","","80",0,0,"8. White",22,
"2","UND","matched (3)",100,0,3.866667,3.789474,3.648649,"Denver","CO","","","","","93",0,0,"8. White",,1200
"1","UND","master only (1)",25,0,2.51282,1.833333,1.833333,"Boca Raton","FL","","Elizabeth","NJ","","83",0,0,"8. White",,1060
"2","UND","matched (3)",50,0,3.48718,3.583333,3.583333,"San Diego","CA","","Huntignton Beach","CA","","90",0,0,"8. White",,1030
"2","EDU","matched (3)",0,0,3.486928,3.604167,3.54902,"Woodmere","NY","","Hewlett Bay Park","NY","","88.28",0,0,"8. White",24,
"2","BIO","matched (3)",100,0,3.553885,3.444444,3.585859,"Houston","TX","","Houston","TX","","97.00",0,0,"8. White",,1510
"2","UND","matched (3)",0,0,3.896755,3.888889,3.919192,"Teaneck","NJ","","Teaneck","NJ","","94.65",0,0,"8. White",,1280
"2","PSY","matched (3)",90,0,3.028846,3.538461,3.44,"Surfside","FL","","N. Miami Beach","FL","","86",0,0,"8. White",20,
"2","BIO","matched (3)",86,0,4,4,4,"West Hempstead","NY","","Uniondale","NY","","92.97",0,0,"8. White",,1150
"1","UND","matched (3)",65,0,3.649485,3.777778,3.541667,"New York","NY","","Englishtown","NJ","","82",0,0,"8. White",,1020
"1","0000","matched (3)",7,0,3.564815,3.4375,3.53125,"Oak Park","MI","","Pittsburgh","PA","","87",0,0,"8. White",,1250
"2","UND","matched (3)",58,0,3.752212,3.666667,3.606061,"Boca Raton","FL","","Miami Beach","FL","","94",0,0,"8. White",,900
"2","JED","matched (3)",100,0,3.827957,3.719298,3.666667,"Passaic","NJ","","Elizabeth","NJ","","90.08",0,0,"8. White",,1470
"2","PSY","matched (3)",50,"master only (1)",2.976744,2.791667,2.827957,"Brooklyn","NY","","Suffern","NY","","76",1,0,"8. White",20,
"2","PSY","matched (3)",70,0,3.629283,3.270833,3.297619,"Mercer Island","WA","","Mercer Island","WA","","91",0,0,"8. White",,1090
"1","UND","master only (1)",35,"master only (1)",3.077922,2.958333,2.958333,"Great Neck","NY","","Uniondale","NY","","",0,0,"8. White",,1140
"2","ECO","matched (3)",100,0,3.987805,3.9375,3.970588,"Brooklyn","NY","","New York","NY","","98.87",0,0,"8. White",,1550
"2","UND","matched (3)",90,0,3.539216,3.421053,3.322581,"Cincinnati","OH","","Cincinnati","OH","","94",0,0,"8. White",,1200
"2","UND","matched (3)",66,0,3.726727,3.479167,3.431373,"West Hartford","CT","","W Hartford","CT","","87",0,0,"8. White",27,
"2","UND","matched (3)",0,0,3.598039,3.666667,3.454545,"Miami Beach","FL","","Miami Beach","FL","","93",0,0,"8. White",25,
"2","UND","matched (3)",0,0,3.861423,3.733333,3.733333,"Sharon","MA","","Brookline","MA","","87.01",0,0,"8. White",,1150
"2","BIO","matched (3)",85,0,3.100233,2.882353,2.480392,"West Bloomfield","MI","","West Bloomfield","MI","","92.00",0,0,"8. White",29,
"1","BIO","matched (3)",56,0,3.9,3.933333,3.903226,"St. Louis","MO","","St. Louis","MO","","93",0,0,"8. White",33,
"2","SHA","matched (3)",70,0,3.236559,3.5,3.5,"Hillside","NJ","","Elizabeth","NJ","","88.62",0,0,"8. White",,1110
"1","UND","master only (1)",0,"master only (1)",2.039216,2.333333,2.333333,"Livingston","NJ","","Livingston","NJ","","80",0,0,"8. White",,1090
"1","UND","master only (1)",66,0,3.900497,4,3.861111,"Northbrook","IL","","Chicago","IL","","95",0,0,"8. White",30,
"1","0000","matched (3)",100,0,3.652921,3.6,3.655172,"Woodmere","NY","","Uniondale","NY","","95.15",0,0,"8. White",32,1340
"1","BUS","matched (3)",0,0,3.343643,3.880952,3.880952,"Teaneck","NJ","","Teaneck","NJ","","92.54",0,0,"8. White",,1270
"1","UND","master only (1)",0,0,3.651325,3.25,3.444444,"Birmingham","MI","","Pittsburgh","PA","","93",0,0,"8. White",,1260
"2","PSY","master only (1)",38,0,3.51634,3.789474,3.78125,"Kew Gardens","NY","","Kew Gardens Hills","NY","","95.52",0,0,"8. White",,1280
"1","BIO","matched (3)",82,0,2.794326,2.980392,3.053763,"Woodmere","NY","","Lawrence","NY","","88.41",0,0,"8. White",,1140
"1","MUS","master only (1)",50,0,2.791667,2.75,2.791667,"Skokie","IL","","Chicago","IL","","87",0,0,"8. White",24,
"2","UND","matched (3)",14,0,3.41896,3.372549,3.453704,"Atlanta","GA","","Atlanta","GA","","93",0,0,"8. White",,1300
"1","UND","matched (3)",100,0,3.452381,3.333333,3.3125,"Budapest","","HUNGARY","New Haven","CT","","87",0,0,"1. Non Resident Alien",27,
"2","UND","matched (3)",90,"master only (1)",3.621528,3.833333,3.8125,"Portland","OR","","Weehawken","NJ","","89",0,0,"8. White",,920
"1","UND","matched (3)",21,0,2.87619,4,3.192308,"Thornhill","ON","CANADA","Downsview","ON","CANADA","72.40",0,0,"8. White",23,
"2","BIO","matched (3)",100,0,3.991453,3.95,3.973684,"New Haven","CT","","Elizabeth","NJ","","97.47",0,0,"8. White",,1460
"1","ACC","master only (1)",92,0,3.020618,2.8,2.962963,"Springfield","MA","","W Hartford","CT","","81",0,0,"8. White",,1250
"2","CHE","matched (3)",87,0,3.89011,3.941176,3.931373,"West Hempstead","NY","","Hewlett Bay Park","NY","","93.55",0,0,"8. White",33,1270
"2","MAT","matched (3)",80,"master only (1)",3.982993,4,3.95935,"New Hempstead","NY","","Monsey","NY","","99.64",0,0,"8. White",,1420
"2","UND","matched (3)",42,0,3.752577,3.684211,3.675676,"Boca Raton","FL","","Boca Raton","FL","","90.45",0,0,"8. White",32,
"1","UND","matched (3)",35,0,3.73718,3.733333,3.733333,"Great Neck","NY","","Great Neck","NY","","91.52",0,0,"8. White",,1350
"2","UND","master only (1)",92,0,3.352941,3.352941,3.352941,"East Meadow","NY","","East Meadow","NY","","92.33",0,0,"8. White",,1250
"2","UND","matched (3)",0,0,3.629214,3.641026,3.597701,"Teaneck","NJ","","Teaneck","NJ","","85.57",0,0,"8. White",,1050
"2","UND","matched (3)",86,0,3.459596,3.72549,3.72973,"Coral Springs","FL","","Fort Lauderdale","FL","","96",0,0,"8. White",,1480
"2","UND","matched (3)",100,0,3.979592,4,4,"New Rochelle","NY","","Teaneck","NJ","","96.06",0,0,"8. White",,1520
"2","PSY","matched (3)",71,"master only (1)",3.766284,3.754386,3.619048,"Baltimore","MD","","Baltimore","MD","","91",0,0,"8. White",,
"1","UND","matched (3)",0,0,3.845878,3.647059,3.71875,"New York","NY","","New York","NY","","89.31",0,0,"8. White",23,
"2","UND","matched (3)",0,0,3.619048,3.75,3.580247,"Bay Harbor Islands","FL","","Miami Beach","FL","","97.50",0,0,"8. White",27,1150
"1","UND","matched (3)",53,0,3.774306,3.9375,3.84375,"Sharon","MA","","Brookline","MA","","86.73",0,0,"8. White",,1390
"2","SPAU","master only (1)",28,0,3.533333,3.520833,3.533333,"Bala Cynwyd","PA","","Philadelphia","PA","","92",0,0,"8. White",,1230
